2003,5,2,5,1801,1800,1848,1846,OO,6022,N232SW,47,46,35,2,1,BFL,LAX,109,6,6,0,NA,0,\N,\N,\N,\N,\N,Y
2003,11,25,2,1140,1130,1307,1304,OO,3847,N445SW,87,94,169,3,10,SLC,PHX,507,5,12,0,,0,0,0,0,0,0,Y
2003,7,19,6,1619,1620,1933,1925,EV,4738,N855AS,134,125,119,8,-1,ICT,ATL,781,8,7,0,,0,0,0,0,0,0,Y
2003,10,10,5,705,705,810,810,WN,10,N74,65,65,53,0,0,MSY,HOU,303,2,10,0,,0,0,0,0,0,0,N
2003,3,4,2,538,539,726,725,OO,6663,N218SW,107,106,99,1,0,MFR,PDX,222,3,6,0,NA,0,\N,\N,\N,\N,\N,Y
2003,4,26,6,1158,1158,1253,1255,NW,476,N8978E,55,57,36,-2,0,DTW,TVC,207,2,17,0,NA,0,\N,\N,\N,\N,\N,N
2003,12,11,4,1343,1333,1655,1634,AA,1722,N3DDAA,132,121,98,21,10,ORD,BDL,783,7,27,0,,0,7,0,11,0,3,Y
2003,9,6,6,630,630,756,805,DL,1444,N927DA,86,95,71,-9,0,ATL,DCA,547,6,9,0,,0,0,0,0,0,0,N
2003,11,13,4,711,710,750,753,UA,389,N383UA,99,103,81,-3,1,MCI,DEN,533,9,9,0,,0,0,0,0,0,0,Y
2003,9,7,7,1231,1230,1336,1330,DL,1752,N241DL,65,60,46,6,1,DCA,LGA,214,3,16,0,,0,0,0,0,0,0,Y
2003,11,14,5,1125,1125,1304,1305,WN,493,N654,99,100,87,-1,0,PDX,OAK,543,2,10,0,,0,0,0,0,0,0,N
2003,7,8,2,1850,1820,2008,1952,DL,1878,N979DL,78,92,62,16,30,RDU,CVG,390,6,10,0,,0,0,0,6,0,10,Y
2003,3,6,4,714,710,838,759,DL,1903,N918DL,84,49,32,39,4,IND,CVG,98,8,44,0,NA,0,\N,\N,\N,\N,\N,Y
2003,1,19,7,1026,1035,1347,1356,DL,940,N921DL,141,141,125,-9,-9,AUS,CVG,958,7,9,0,NA,0,\N,\N,\N,\N,\N,N
2003,8,18,1,1821,1800,2130,2110,UA,1012,N538UA,129,130,101,20,21,ORD,LGA,733,4,24,0,,0,16,0,0,0,4,Y
2003,7,26,6,1156,1159,1233,1252,HP,706,N308AW,97,113,80,-19,-3,COS,PHX,551,7,10,0,,0,0,0,0,0,0,N
2003,9,12,5,838,845,1128,1200,UA,51,N550UA,350,375,327,-32,-7,BOS,LAX,2611,5,18,0,,0,0,0,0,0,0,N
2003,4,22,2,1451,1455,1638,1648,XE,2438,N16510,107,113,90,-10,-4,EWR,AVL,583,4,13,0,NA,0,\N,\N,\N,\N,\N,N
2003,6,9,1,1703,1650,2027,1955,CO,1881,N13718,384,365,355,32,13,EWR,SEA,2401,4,25,0,,0,13,0,19,0,0,Y
2003,11,6,4,2225,2225,2348,2343,OO,6495,N188SW,83,78,163,5,0,LAX,MRY,267,4,15,0,,0,0,0,0,0,0,Y
2003,1,3,5,1110,1110,1247,1250,WN,660,N637,97,100,88,-3,0,BNA,MCI,491,2,7,0,NA,0,\N,\N,\N,\N,\N,N
2003,8,20,3,1955,1955,2102,2110,WN,474,N692,67,75,55,-8,0,SAN,SJC,417,2,10,0,,0,0,0,0,0,0,N
2003,1,4,6,710,715,803,800,XE,3023,N14943,53,45,33,3,-5,CMH,CLE,112,8,12,0,NA,0,\N,\N,\N,\N,\N,Y
2003,6,21,6,2220,2230,2315,2312,EV,4257,N535AS,55,42,35,3,-10,ATL,CHA,106,5,15,0,,0,0,0,0,0,0,Y
2003,5,21,3,1320,1215,1849,1740,WN,382,N330,209,205,189,69,65,SJC,MCI,1479,5,15,0,NA,0,\N,\N,\N,\N,\N,Y
2003,4,26,6,1731,1731,1837,1851,OO,6925,N945SW,66,80,153,-14,0,OAK,LAX,337,7,5,0,NA,0,\N,\N,\N,\N,\N,N
2003,2,16,7,1504,1507,1702,1702,MQ,4007,N632MQ,58,55,38,0,-3,ORD,IND,177,8,12,0,NA,0,\N,\N,\N,\N,\N,N
2003,1,2,4,550,550,840,855,EV,4418,N863AS,110,125,89,-15,0,IAH,ATL,689,9,12,0,NA,0,\N,\N,\N,\N,\N,N
2003,7,11,5,757,800,914,912,UA,421,N851UA,137,132,115,2,-3,ALB,ORD,723,4,18,0,,0,0,0,0,0,0,Y
2003,2,24,1,1939,1945,2101,2118,US,1077,N523AU,82,93,62,-17,-6,CLT,CLE,430,8,12,0,NA,0,\N,\N,\N,\N,\N,N
2003,4,13,7,1841,1849,2003,2005,UA,524,N328UA,82,76,58,-2,-8,SLC,DEN,391,6,18,0,NA,0,\N,\N,\N,\N,\N,N
2003,11,10,1,1655,1700,1811,1809,CO,721,N77827,136,129,119,2,-5,ATL,IAH,689,6,11,0,,0,0,0,0,0,0,Y
2003,8,18,1,1845,1850,1941,2004,XE,2244,N14945,56,74,44,-23,-5,CLE,IAD,288,5,7,0,,0,0,0,0,0,0,N
2003,4,27,7,552,555,647,705,MQ,4780,N716MQ,55,70,33,-18,-3,ALB,JFK,145,13,9,0,NA,0,\N,\N,\N,\N,\N,N
2003,4,12,6,725,730,825,830,XE,2083,N14508,60,60,46,-5,-5,CVG,CLE,221,5,9,0,NA,0,\N,\N,\N,\N,\N,N
2003,12,20,6,625,620,905,912,DL,575,N177DZ,160,172,131,-7,5,BDL,ATL,859,12,17,0,,0,0,0,0,0,0,Y
2003,4,22,2,905,910,1117,1132,AA,1284,N2BKAA,132,142,117,-15,-5,DFW,MSP,852,2,13,0,NA,0,\N,\N,\N,\N,\N,N
2003,1,20,1,1040,1045,1125,1143,US,234,N300AU,45,58,29,-18,-5,CLT,RDU,130,3,13,0,NA,0,\N,\N,\N,\N,\N,N
2003,12,9,2,1555,1555,1649,1655,WN,46,N672,54,60,47,-6,0,HRL,HOU,276,2,5,0,,0,0,0,0,0,0,N
2003,1,22,3,1944,1950,1951,2007,UA,835,N354UA,67,77,45,-16,-6,DTW,ORD,235,7,15,0,NA,0,\N,\N,\N,\N,\N,N
2003,9,25,4,2030,2030,2128,2131,DL,1849,N232DZ,58,61,41,-3,0,BOS,LGA,185,2,15,0,,0,0,0,0,0,0,N
2003,3,21,5,1256,1255,1750,1755,CO,1748,N18112,174,180,157,-5,1,LAS,IAH,1222,5,12,0,NA,0,\N,\N,\N,\N,\N,Y
2003,1,17,5,1411,1411,1702,1705,FL,23,N831AT,111,114,90,-3,0,MDW,ATL,590,7,14,0,NA,0,\N,\N,\N,\N,\N,N
2003,10,17,5,858,900,1127,1112,UA,1491,N524UA,149,132,119,15,-2,IAD,TPA,810,2,28,0,,0,0,0,15,0,0,Y
2003,4,23,3,810,810,927,930,EV,4385,N880AS,77,80,59,-3,0,ATL,CRW,363,2,16,0,NA,0,\N,\N,\N,\N,\N,N
2003,7,30,3,948,955,1236,1257,DL,2531,N6700,168,182,148,-21,-7,JFK,FLL,1069,5,15,0,,0,0,0,0,0,0,N
2003,8,28,4,817,820,1022,1011,DL,641,N102DA,125,111,88,11,-3,ATL,MIA,595,6,31,0,,0,0,0,0,0,0,Y
2003,4,10,4,1824,1740,2048,1950,US,1037,N356US,144,130,96,58,44,PHL,ATL,665,5,43,0,NA,0,\N,\N,\N,\N,\N,Y
2003,5,2,5,1452,1455,1745,1753,TZ,418,N303TZ,113,118,97,-8,-3,IND,LGA,659,4,12,0,NA,0,\N,\N,\N,\N,\N,N
2003,4,12,6,1617,1600,1700,1650,US,931,N619AU,43,50,31,10,17,MYR,CLT,156,3,9,0,NA,0,\N,\N,\N,\N,\N,Y
2003,11,10,1,2138,2130,2340,2336,DL,296,N990DL,122,126,101,4,8,ATL,LGA,761,7,14,0,,0,0,0,0,0,0,Y
2003,5,26,1,1445,1445,1602,1556,DH,7119,N620BR,77,71,60,6,0,ROC,IAD,289,3,13,0,NA,0,\N,\N,\N,\N,\N,Y
2003,4,14,1,1830,1830,2019,2030,EV,4582,N851AS,109,120,97,-11,0,ATL,ABE,692,3,9,0,NA,0,\N,\N,\N,\N,\N,N
2003,10,24,5,945,955,1143,1151,AS,355,N607AS,118,116,101,-8,-10,OAK,SEA,671,7,10,0,,0,0,0,0,0,0,N
2003,9,5,5,1355,1355,1644,1640,WN,974,N376,169,165,160,4,0,PVD,MCO,1073,4,5,0,,0,0,0,0,0,0,Y
2003,1,27,1,1336,1336,1521,1521,FL,454,N967AT,105,105,85,0,0,ATL,BWI,576,8,12,0,NA,0,\N,\N,\N,\N,\N,N
2003,10,20,1,1457,1457,1714,1730,AA,97,N5ESAA,257,273,232,-16,0,ORD,SJC,1829,7,18,0,,0,0,0,0,0,0,N
2003,9,15,1,936,855,1006,946,DH,7496,N649BR,90,111,72,20,41,IAD,IND,476,7,11,0,,0,0,20,0,0,0,Y
2003,6,9,1,1148,1150,1314,1309,US,1407,N765UW,86,79,72,5,-2,PVD,DCA,357,3,11,0,,0,0,0,0,0,0,Y
2003,3,13,4,700,700,1138,1138,AA,1151,N3BVAA,218,218,196,0,0,IAD,SJU,1571,10,12,0,NA,0,\N,\N,\N,\N,\N,N
2003,3,31,1,635,630,832,841,OO,6703,N935SW,186,191,271,0,5,BOI,SBA,659,3,2,0,NA,0,\N,\N,\N,\N,\N,Y
2003,4,5,6,1954,2004,2041,2057,AS,142,N744AS,47,53,40,-16,-10,FAI,ANC,261,3,4,0,NA,0,\N,\N,\N,\N,\N,N
2003,7,13,7,1425,1418,1532,1523,AA,2019,N449AA,67,65,47,9,7,SAT,DFW,247,10,10,0,,0,0,0,0,0,0,Y
2003,6,10,2,1205,1210,1320,1332,EV,4556,N870AS,75,82,55,-12,-5,CRW,ATL,363,7,13,0,,0,0,0,0,0,0,N
2003,11,5,3,1700,1705,1803,1810,OO,6315,N233SW,58,65,146,-7,0,LAX,FAT,209,4,12,0,,0,0,0,0,0,0,N
2003,11,7,5,1837,1820,2359,2353,UA,430,N945UA,202,213,178,6,17,DEN,EWR,1605,6,18,0,,0,0,0,0,0,0,Y
2003,9,26,5,956,1000,1119,1109,NW,1129,N761NC,83,69,51,10,-4,BUF,DTW,240,4,28,0,,0,0,0,0,0,0,Y
2003,2,20,4,42,45,827,845,B6,86,N535JB,285,300,448,-18,-3,SEA,JFK,2421,4,13,0,NA,0,\N,\N,\N,\N,\N,N
2003,11,28,5,1530,1530,1638,1650,WN,1770,N324,128,140,120,-12,0,SAT,PHX,843,3,5,0,,0,0,0,0,0,0,N
2003,1,31,5,1410,1418,1610,1608,FL,69,N834AT,120,110,89,2,-8,IAD,ATL,533,10,21,0,NA,0,\N,\N,\N,\N,\N,Y
2003,12,21,7,650,653,1152,1158,AA,1250,N502AA,182,185,150,-6,-3,FAT,DFW,1313,22,10,0,,0,0,0,0,0,0,N
2003,11,18,2,1852,1830,2006,1940,WN,2093,N674,74,70,58,26,22,STL,MDW,251,4,12,0,,0,4,0,4,0,18,Y
2003,4,2,3,915,905,1036,1042,US,1177,N188UW,81,97,54,-6,10,LGA,PIT,335,5,22,0,NA,0,\N,\N,\N,\N,\N,Y
2003,11,19,3,1740,1650,1907,1825,DH,7447,N673BR,87,95,71,42,50,ORD,LNK,466,5,11,0,,0,0,42,0,0,0,Y
2003,5,16,5,915,915,1717,1704,HP,12,N812AW,302,289,263,13,0,PHX,JFK,2153,6,33,0,NA,0,\N,\N,\N,\N,\N,Y
2003,6,9,1,1405,1400,1642,1700,WN,1057,N646,97,120,85,-18,5,MDW,BWI,611,5,7,0,,0,0,0,0,0,0,Y
2003,9,7,7,1910,1905,2152,2155,WN,472,N745,102,110,87,-3,5,MDW,BWI,611,3,12,0,,0,0,0,0,0,0,Y
2003,8,16,6,920,920,1125,1135,WN,290,N102,65,75,47,-10,0,PHX,ABQ,328,5,13,0,,0,0,0,0,0,0,N
2003,12,1,1,1244,1245,1310,1319,XE,2545,N13949,86,94,75,-9,-1,CLE,BNA,448,4,7,0,,0,0,0,0,0,0,N
2003,12,28,7,1903,1905,2008,2010,DL,2234,N954DL,65,65,36,-2,-2,ATL,CLT,227,6,23,0,,0,0,0,0,0,0,N
2003,9,18,4,930,940,1032,1041,XE,2174,N14952,62,61,42,-9,-10,IAH,BTR,253,4,16,0,,0,0,0,0,0,0,N
2003,9,23,2,656,700,1021,1038,DL,897,N320DL,145,158,114,-17,-4,MSP,ATL,906,9,22,0,,0,0,0,0,0,0,N
2003,10,20,1,1705,1705,1827,1845,WN,417,N780,82,100,73,-18,0,MDW,BHM,570,2,7,0,,0,0,0,0,0,0,N
2003,3,12,3,1007,1012,1107,1105,CO,440,N14840,60,53,40,2,-5,AUS,IAH,140,10,10,0,NA,0,\N,\N,\N,\N,\N,Y
2003,6,9,1,1221,620,1407,759,MQ,4417,N726MQ,106,99,77,368,361,DTW,LGA,501,9,20,0,,0,361,0,7,0,0,Y
2003,8,14,4,1131,1125,1249,1253,FL,220,N906AT,78,88,59,-4,6,MCO,ATL,403,6,13,0,,0,0,0,0,0,0,Y
2003,12,6,6,1706,1716,1848,1847,MQ,3744,N627MQ,102,91,68,1,-10,JAN,DFW,408,26,8,0,,0,0,0,0,0,0,Y
2003,11,1,6,755,800,810,815,DH,7539,N705BR,75,75,53,-5,-5,DTW,ORD,235,16,6,0,,0,0,0,0,0,0,N
2003,2,20,4,1639,1645,1755,1821,UA,691,N951UA,136,156,118,-26,-6,EWR,ORD,719,4,14,0,NA,0,\N,\N,\N,\N,\N,N
2003,8,4,1,1804,1805,2159,2118,UA,1234,N587UA,175,133,105,41,-1,ORD,BDL,783,6,64,0,,0,0,0,41,0,0,Y
2003,11,12,3,1645,1310,2042,1715,UA,1120,N955UA,177,185,144,207,215,SLC,ORD,1249,4,29,0,,0,0,0,207,0,0,Y
2003,9,15,1,755,800,841,857,MQ,3067,N241MQ,46,57,33,-16,-5,LAX,SAN,109,2,11,0,,0,0,0,0,0,0,N
2003,10,22,3,1315,1315,1414,1415,WN,1076,N632,59,60,50,-1,0,GEG,PDX,279,2,7,0,,0,0,0,0,0,0,N
2003,1,19,7,2253,2300,501,515,CO,434,N23707,248,255,231,-14,-7,PHX,EWR,2133,4,13,0,NA,0,\N,\N,\N,\N,\N,N
2003,3,26,3,1350,1355,1932,1942,UA,664,N569UA,222,227,200,-10,-5,SNA,ORD,1726,12,10,0,NA,0,\N,\N,\N,\N,\N,N
2003,7,20,7,1428,1430,1539,1600,DH,6160,N409FJ,71,90,53,-21,-2,BOS,ACY,274,2,15,0,,0,0,0,0,0,0,N
2003,6,15,7,1943,1945,2135,2147,DH,7767,N648BR,112,122,89,-12,-2,ORD,TUL,585,6,17,0,,0,0,0,0,0,0,N
2003,5,28,3,1625,1625,1740,1745,WN,2419,N502,75,80,66,-5,0,HOU,TUL,453,3,6,0,NA,0,\N,\N,\N,\N,\N,N
2003,9,17,3,815,820,1023,1030,FL,360,N948AT,128,130,100,-7,-5,ATL,LGA,761,6,22,0,,0,0,0,0,0,0,N
2003,8,13,3,1025,1033,1144,1203,AA,843,N557AA,139,150,109,-19,-8,ORD,DEN,888,8,22,0,,0,0,0,0,0,0,N
2003,3,20,4,2019,2000,2225,2148,FL,909,N993AT,126,108,104,37,19,PHF,ATL,508,6,16,0,NA,0,\N,\N,\N,\N,\N,Y
2003,2,26,3,1945,1945,2047,2050,WN,2255,N527,62,65,48,-3,0,PHX,ELP,347,3,11,0,NA,0,\N,\N,\N,\N,\N,N
2003,9,2,2,849,855,1115,1128,NW,983,N370NW,266,273,236,-13,-6,MEM,SEA,1870,10,20,0,,0,0,0,0,0,0,N
2003,3,11,2,1650,1650,1939,1935,WN,2555,N313,109,105,87,4,0,LAS,BOI,520,2,20,0,NA,0,\N,\N,\N,\N,\N,Y
2003,9,20,6,1755,1805,1950,2021,EV,4535,N864AS,55,76,44,-31,-10,MOB,ATL,302,8,3,0,,0,0,0,0,0,0,N
2003,4,15,2,1809,1815,2107,2129,MQ,3885,N844MQ,118,134,105,-22,-6,DFW,CVG,812,3,10,0,NA,0,\N,\N,\N,\N,\N,N
2003,10,16,4,610,618,651,652,MQ,4121,N633MQ,101,94,85,-1,-8,BUF,ORD,473,6,10,0,,0,0,0,0,0,0,N
2003,9,13,6,936,940,1141,1155,US,73,N187UW,305,315,283,-14,-4,PIT,SFO,2254,7,15,0,,0,0,0,0,0,0,N
2003,12,23,2,1742,1743,1901,1845,UA,296,N825UA,139,122,99,16,-1,MDT,ORD,594,14,26,0,,0,0,0,16,0,0,Y
2003,12,31,3,1656,1655,1915,1923,AA,1717,N491AA,199,208,166,-8,1,MIA,ORD,1197,7,26,0,,0,0,0,0,0,0,Y
2003,6,24,2,1047,1025,1309,1259,NW,478,N522US,142,154,122,10,22,DTW,TPA,983,5,15,0,,0,0,0,0,0,0,Y
2003,8,5,2,1149,1140,1338,1340,CO,1465,N38727,229,240,208,-2,9,IAH,OAK,1628,5,16,0,,0,0,0,0,0,0,Y
2003,6,5,4,2137,1937,48,2312,MQ,3867,N509MQ,131,155,110,96,120,DFW,GSO,999,4,17,0,,0,0,0,0,0,96,Y
2003,6,17,2,1751,1755,1858,1905,MQ,4023,N615MQ,67,70,47,-7,-4,ORD,DSM,299,4,16,0,,0,0,0,0,0,0,N
2003,5,28,3,1622,1625,1830,1839,UA,61,N668UA,308,314,289,-9,-3,SFO,HNL,2398,3,16,0,NA,0,\N,\N,\N,\N,\N,N
2003,3,13,4,1508,1510,1559,1612,OO,6641,N268UE,62,62,43,0,0,MFR,PDX,222,2,6,0,NA,0,\N,\N,\N,\N,\N,N
2003,6,21,6,1401,1339,1828,1700,AA,1590,N2BKAA,207,141,123,88,22,ORD,EWR,719,9,75,0,,0,10,0,66,0,12,Y
2003,3,14,5,1010,1010,1122,1125,WN,1272,N672,72,75,52,-3,0,SJC,LAX,308,11,9,0,NA,0,\N,\N,\N,\N,\N,N
2003,2,22,6,1242,1235,1420,1355,DL,2098,N375DA,98,80,64,25,7,ATL,RIC,481,4,30,0,NA,0,\N,\N,\N,\N,\N,Y
2003,3,5,3,1013,1019,1131,1141,MQ,3752,N507MQ,78,82,66,-10,-6,ICT,DFW,328,4,8,0,NA,0,\N,\N,\N,\N,\N,N
2003,4,7,1,1025,1025,1228,1240,WN,1973,N349,243,255,230,-12,0,BNA,LAS,1588,3,10,0,NA,0,\N,\N,\N,\N,\N,N
2003,4,20,7,1655,1655,1734,1740,WN,578,N767,39,45,28,-6,0,AUS,HOU,148,4,7,0,NA,0,\N,\N,\N,\N,\N,N
2003,7,23,3,803,711,814,725,MQ,4376,N821MQ,71,74,43,49,52,CVG,ORD,264,7,21,0,,0,49,0,0,0,0,Y
2003,12,5,5,2349,2225,104,2349,DL,1883,N827MH,75,84,58,75,84,ATL,TPA,406,3,14,0,,0,0,0,0,0,75,Y
2003,10,21,2,1700,1700,1805,1810,WN,2093,N626,65,70,50,-5,0,LIT,STL,296,5,10,0,,0,0,0,0,0,0,N
2003,11,20,4,1704,1705,1819,1823,AA,1950,N278AA,75,78,54,-4,-1,LAX,SFO,337,4,17,0,,0,0,0,0,0,0,N
2003,11,13,4,956,955,1217,1212,US,515,N743UW,141,137,117,5,1,DCA,MCO,759,6,18,0,,0,0,0,0,0,0,Y
2003,7,27,7,1949,1845,2040,1943,XE,2267,N14937,51,58,34,57,64,BUF,CLE,192,8,9,0,,0,0,57,0,0,0,Y
2003,12,2,2,528,535,703,731,DL,809,N948DL,95,116,71,-28,-7,DTW,ATL,594,6,18,0,,0,0,0,0,0,0,N
2003,7,3,4,1120,1120,1351,1410,WN,1495,N757,91,110,82,-19,0,BNA,MCO,616,4,5,0,,0,0,0,0,0,0,N
2003,1,2,4,1202,1146,1631,1604,AA,1788,N262AA,209,198,185,27,16,TUS,ORD,1437,7,17,0,NA,0,\N,\N,\N,\N,\N,Y
2003,10,1,3,1001,915,1232,1153,AA,802,N529AA,91,98,73,39,46,ELP,DFW,551,9,9,0,,0,39,0,0,0,0,Y
2003,8,23,6,1858,1900,1926,1940,OO,6039,N576SW,26,40,22,-14,0,CLD,LAX,86,2,4,0,,0,0,0,0,0,0,N
2003,12,1,1,810,819,1044,1117,AS,463,N967AS,154,178,130,-33,-9,SAN,SEA,1050,11,13,0,,0,0,0,0,0,0,N
