2008,2,3,7,1026,1030,1407,1430,XE,2846,N11106,161,180,144,-23,-4,SAT,CLE,1241,8,9,0,,0,NA,NA,NA,NA,NA,N
2008,2,15,5,1059,1100,1228,1232,XE,2249,N14902,89,92,67,-4,-1,IAH,MEM,469,8,14,0,,0,NA,NA,NA,NA,NA,N
2008,2,7,4,1418,1425,1650,1645,XE,2533,N16151,212,200,182,5,-7,PIT,IAH,1117,9,21,0,,0,NA,NA,NA,NA,NA,Y
2008,2,22,5,1645,1630,1705,1650,XE,2401,N11150,80,80,61,15,15,CLE,MKE,328,4,15,0,,0,0,3,0,0,12,Y
2008,2,26,2,1429,1435,1559,1555,XE,2849,N12142,90,80,56,4,-6,IAH,MOB,427,5,29,0,,0,NA,NA,NA,NA,NA,Y
2008,2,12,2,559,555,848,816,XE,2309,N21154,229,201,182,32,4,PIT,IAH,1117,6,41,0,,0,0,0,32,0,0,Y
2008,2,6,3,1857,1850,2025,2019,XE,2551,N12934,88,89,64,6,7,IAH,MEM,469,5,19,0,,0,NA,NA,NA,NA,NA,Y
2008,2,27,3,733,735,916,912,XE,2173,N26545,103,97,72,4,-2,AMA,IAH,519,13,18,0,,0,NA,NA,NA,NA,NA,Y
2008,2,20,3,904,910,1151,1145,XE,2210,N22971,167,155,129,6,-6,IAH,ORD,925,9,29,0,,0,NA,NA,NA,NA,NA,Y
2008,2,24,7,1656,1650,1850,1844,XE,3104,N24517,174,174,138,6,6,CRW,IAH,975,12,24,0,,0,NA,NA,NA,NA,NA,Y
2008,2,28,4,1150,1157,1339,1335,XE,2577,N17524,109,98,72,4,-7,XNA,IAH,438,19,18,0,,0,NA,NA,NA,NA,NA,Y
2008,2,17,7,1840,1850,2100,2112,XE,2874,N13964,140,142,112,-12,-10,CHS,EWR,628,12,16,0,,0,NA,NA,NA,NA,NA,N
2008,2,3,7,1612,1520,1720,1643,XE,2319,N16976,68,83,37,37,52,EWR,MHT,209,7,24,0,,0,0,0,0,0,37,Y
2008,2,18,1,518,520,757,752,XE,2485,N25134,219,212,203,5,-2,ORF,IAH,1201,7,9,0,,0,NA,NA,NA,NA,NA,Y
2008,2,15,5,1154,1125,1332,1304,XE,2949,N48901,98,99,65,28,29,DTW,EWR,487,7,26,0,,0,0,0,0,0,28,Y
2008,2,28,4,1118,1120,1316,1317,XE,3092,N11155,118,117,101,-1,-2,IAH,MCI,643,3,14,0,,0,NA,NA,NA,NA,NA,N
2008,2,29,5,1750,1730,1929,1914,XE,2147,N13903,99,104,56,15,20,ROC,EWR,246,9,34,0,,0,2,0,0,0,13,Y
2008,2,18,1,2254,2245,3,2358,XE,2138,N14116,69,73,55,5,9,IAH,MFE,316,5,9,0,,0,NA,NA,NA,NA,NA,Y
2008,2,20,3,1751,1710,1856,1824,XE,2340,N13913,65,74,38,32,41,ALB,EWR,143,5,22,0,,0,0,0,15,0,17,Y
2008,2,29,5,1435,1435,1747,1740,XE,2502,N14991,132,125,106,7,0,ABQ,IAH,744,17,9,0,,0,NA,NA,NA,NA,NA,Y
2008,2,15,5,641,645,1149,1145,XE,2603,N41104,188,180,162,4,-4,PSP,IAH,1269,11,15,0,,0,NA,NA,NA,NA,NA,Y
2008,2,23,6,1305,1305,1631,1639,XE,2105,N26141,146,154,131,-8,0,IAH,GRR,1042,4,11,0,,0,NA,NA,NA,NA,NA,N
2008,2,25,1,1237,1231,1553,1550,XE,2752,N14923,136,139,118,3,6,IAH,CLT,913,7,11,0,,0,NA,NA,NA,NA,NA,Y
2008,2,12,2,NA,1300,NA,1418,XE,2304,,NA,78,NA,NA,NA,IAH,GPT,376,NA,NA,1,B,0,NA,NA,NA,NA,NA,Y
2008,2,29,5,741,750,855,902,XE,2858,N17521,74,72,55,-7,-9,LRD,IAH,301,8,11,0,,0,NA,NA,NA,NA,NA,N
2008,2,8,5,621,625,825,827,XE,2788,N16511,124,122,89,-2,-4,CVG,EWR,569,11,24,0,,0,NA,NA,NA,NA,NA,N
2008,2,19,2,858,855,1211,1214,XE,2211,N13123,133,139,116,-3,3,IAH,RSW,861,5,12,0,,0,NA,NA,NA,NA,NA,Y
2008,2,16,6,811,755,926,910,XE,2402,N15926,75,75,49,16,16,BRO,IAH,308,14,12,0,,0,16,0,0,0,0,Y
2008,2,12,2,2137,1925,2346,2143,XE,2568,N13958,129,138,114,123,132,IAH,DSM,802,4,11,0,,0,0,8,0,0,115,Y
2008,2,6,3,1302,1305,1459,1510,XE,2111,N16511,117,125,100,-11,-3,EWR,AVL,583,3,14,0,,0,NA,NA,NA,NA,NA,N
2008,2,25,1,1408,1415,1614,1557,XE,2814,N13929,126,102,82,17,-7,MEM,IAH,469,22,22,0,,0,0,0,17,0,0,Y
2008,2,25,1,1217,1222,1408,1415,XE,2495,N12564,111,113,94,-7,-5,BHM,IAH,562,6,11,0,,0,NA,NA,NA,NA,NA,N
2008,2,29,5,604,610,731,744,XE,2258,N16525,147,154,130,-13,-6,AVL,IAH,834,5,12,0,,0,NA,NA,NA,NA,NA,N
2008,2,6,3,709,710,1001,1029,XE,2586,N14959,112,139,90,-28,-1,IAH,IND,845,9,13,0,,0,NA,NA,NA,NA,NA,N
2008,2,24,7,2029,2025,2232,2237,XE,2985,N14972,123,132,78,-5,4,EWR,DTW,487,9,36,0,,0,NA,NA,NA,NA,NA,Y
2008,2,13,3,2015,1935,2339,2307,XE,2777,N14143,144,152,127,32,40,IAH,GSO,986,5,12,0,,0,0,0,0,4,28,Y
2008,2,25,1,2041,2045,2327,2259,XE,3033,N11140,226,194,205,28,-4,CLE,AUS,1174,7,14,0,,0,0,0,28,0,0,Y
2008,2,27,3,1243,1245,1443,1455,XE,2387,N11150,180,190,152,-12,-2,RDU,IAH,1043,21,7,0,,0,NA,NA,NA,NA,NA,N
2008,2,4,1,838,840,1043,1055,XE,2563,N13913,125,135,110,-12,-2,STL,IAH,668,6,9,0,,0,NA,NA,NA,NA,NA,N
2008,2,18,1,1658,1520,2003,1753,XE,2077,N15572,185,153,130,130,98,EWR,SAV,708,7,48,0,,0,18,0,32,0,80,Y
2008,2,6,3,1256,1305,1542,1600,XE,2311,N13970,106,115,86,-18,-9,ELP,IAH,667,9,11,0,,0,NA,NA,NA,NA,NA,N
2008,2,9,6,1018,1020,1133,1123,XE,2394,N16918,75,63,49,10,-2,IAH,DFW,224,15,11,0,,0,NA,NA,NA,NA,NA,Y
2008,2,11,1,525,535,607,628,XE,2339,N18102,42,53,25,-21,-10,LCH,IAH,127,5,12,0,,0,NA,NA,NA,NA,NA,N
2008,2,8,5,2030,2035,2251,2250,XE,2675,N16511,141,135,99,1,-5,EWR,GSP,594,3,39,0,,0,NA,NA,NA,NA,NA,Y
2008,2,11,1,816,735,929,857,XE,2617,N16511,73,82,48,32,41,CLE,DCA,310,5,20,0,,0,32,0,0,0,0,Y
2008,2,15,5,1603,1410,1743,1550,XE,3094,N16981,100,100,87,113,113,ALB,CLE,424,4,9,0,,0,0,0,0,0,113,Y
2008,2,3,7,1007,1015,1119,1126,XE,2330,N14514,72,71,54,-7,-8,IAH,MOB,427,6,12,0,,0,NA,NA,NA,NA,NA,N
2008,2,4,1,1524,1527,1614,1624,XE,2148,N14514,50,57,33,-10,-3,IAH,SHV,192,6,11,0,,0,NA,NA,NA,NA,NA,N
2008,2,16,6,1022,1020,1347,1347,XE,2168,N21144,145,147,120,0,2,IAH,PBI,956,7,18,0,,0,NA,NA,NA,NA,NA,Y
2008,2,17,7,2023,1910,2341,2233,XE,2732,N11137,138,143,119,68,73,IAH,CLT,913,6,13,0,,0,68,0,0,0,0,Y
2008,2,12,2,1006,920,1147,1114,XE,3101,N14943,101,114,72,33,46,CLT,EWR,529,10,19,0,,0,33,0,0,0,0,Y
2008,2,4,1,1955,2000,2120,2139,XE,2368,N13965,85,99,68,-19,-5,CLE,MHT,544,5,12,0,,0,NA,NA,NA,NA,NA,N
2008,2,19,2,1420,1345,1810,1745,XE,3092,N12126,170,180,135,25,35,MCI,EWR,1092,6,29,0,,0,0,0,5,0,20,Y
2008,2,3,7,1528,1500,1632,1614,XE,2385,N14925,64,74,54,18,28,IAH,BRO,308,3,7,0,,0,0,0,0,0,18,Y
2008,2,12,2,1145,1149,1437,1446,XE,2468,N13969,112,117,97,-9,-4,MCI,CLE,694,9,6,0,,0,NA,NA,NA,NA,NA,N
2008,2,14,4,1925,1905,2020,2013,XE,2907,N12934,55,68,34,7,20,IAH,LFT,201,5,16,0,,0,NA,NA,NA,NA,NA,Y
2008,2,29,5,818,820,933,932,XE,3011,N15910,75,72,58,1,-2,MSY,IAH,305,8,9,0,,0,NA,NA,NA,NA,NA,Y
2008,2,18,1,815,745,953,942,XE,2573,N14950,98,117,84,11,30,IAH,BNA,657,6,8,0,,0,NA,NA,NA,NA,NA,Y
2008,2,21,4,703,705,835,838,XE,2606,N15932,92,93,63,-3,-2,IAH,MEM,469,7,22,0,,0,NA,NA,NA,NA,NA,N
2008,2,17,7,626,627,812,814,XE,2327,N29515,106,107,84,-2,-1,ICT,IAH,542,9,13,0,,0,NA,NA,NA,NA,NA,N
2008,2,7,4,1917,1910,2044,2038,XE,2237,N11113,87,88,61,6,7,IAH,OKC,395,6,20,0,,0,NA,NA,NA,NA,NA,Y
2008,2,21,4,636,645,819,804,XE,2345,N14543,103,79,70,15,-9,BWI,CLE,314,8,25,0,,0,0,0,15,0,0,Y
2008,2,4,1,1738,1715,2005,1925,XE,2640,N18101,207,190,175,40,23,GRR,IAH,1042,16,16,0,,0,0,0,17,2,21,Y
2008,2,27,3,1414,1345,1832,1745,XE,3092,N12160,198,180,144,47,29,MCI,EWR,1092,6,48,0,,0,0,0,47,0,0,Y
2008,2,21,4,1430,1435,1651,1638,XE,2640,N11155,141,123,108,13,-5,EWR,GRR,605,6,27,0,,0,NA,NA,NA,NA,NA,Y
2008,2,5,2,1933,1935,12,2307,XE,2777,N41104,219,152,120,65,-2,IAH,GSO,986,3,96,0,,0,0,0,65,0,0,Y
2008,2,10,7,1355,1400,1554,1515,XE,2578,N27506,119,75,69,39,-5,ABE,CLE,339,6,44,0,,0,0,0,39,0,0,Y
2008,2,3,7,924,930,1044,1104,XE,2959,N24128,80,94,56,-20,-6,EWR,RIC,278,6,18,0,,0,NA,NA,NA,NA,NA,N
2008,2,15,5,1250,1250,1605,1617,XE,2198,N27523,135,147,119,-12,0,IAH,CRW,975,2,14,0,,0,NA,NA,NA,NA,NA,N
2008,2,25,1,1352,1245,1441,1340,XE,3075,N15980,49,55,34,61,67,EWR,PVD,160,5,10,0,,0,5,0,0,0,56,Y
2008,2,16,6,2117,2120,2211,2235,XE,3077,N48901,54,75,39,-24,-3,EWR,SYR,194,5,10,0,,0,NA,NA,NA,NA,NA,N
2008,2,29,5,1737,1655,1929,1850,XE,2464,N12564,112,115,90,39,42,CLE,ATL,554,7,15,0,,0,39,0,0,0,0,Y
2008,2,19,2,635,645,744,804,XE,2345,N12136,69,79,53,-20,-10,BWI,CLE,314,8,8,0,,0,NA,NA,NA,NA,NA,N
2008,2,4,1,605,615,748,755,XE,2192,N12996,163,160,147,-7,-10,CVG,IAH,871,6,10,0,,0,NA,NA,NA,NA,NA,N
2008,2,9,6,1758,1805,1948,1953,XE,2506,N14148,170,168,147,-5,-7,RSW,IAH,861,10,13,0,,0,NA,NA,NA,NA,NA,N
2008,2,18,1,1240,1210,1407,1333,XE,2962,N11106,147,143,131,34,30,IAH,COS,809,6,10,0,,0,30,0,4,0,0,Y
2008,2,6,3,NA,1420,NA,1612,XE,2364,,NA,172,NA,NA,NA,EWR,STL,872,NA,NA,1,C,0,NA,NA,NA,NA,NA,Y
2008,2,5,2,1853,1725,2036,1854,XE,2565,N11536,103,89,50,102,88,BTV,EWR,266,7,46,0,,0,0,0,102,0,0,Y
2008,2,17,7,1900,1905,2005,2017,XE,2519,N16149,65,72,37,-12,-5,CLE,ROC,245,9,19,0,,0,NA,NA,NA,NA,NA,N
2008,2,19,2,1540,1540,1907,1917,XE,2666,N18102,147,157,124,-10,0,IAH,RDU,1043,7,16,0,,0,NA,NA,NA,NA,NA,N
2008,2,25,1,1239,1243,1410,1423,XE,2824,N21537,91,100,75,-13,-4,IAH,BHM,562,6,10,0,,0,NA,NA,NA,NA,NA,N
2008,2,20,3,1320,1310,1655,1649,XE,2105,N21130,155,159,131,6,10,IAH,GRR,1042,8,16,0,,0,NA,NA,NA,NA,NA,Y
2008,2,27,3,802,750,1003,922,XE,2524,N15572,121,92,60,41,12,CLE,PHL,363,12,49,0,,0,0,12,29,0,0,Y
2008,2,21,4,2044,1920,43,2323,XE,2498,N34111,179,183,144,80,84,IAH,IAD,1190,7,28,0,,0,0,8,0,0,72,Y
2008,2,23,6,1329,1330,1644,1642,XE,2203,N14972,135,132,111,2,-1,IAH,IND,845,9,15,0,,0,NA,NA,NA,NA,NA,Y
2008,2,21,4,2039,2035,2149,2150,XE,2730,N16963,70,75,51,-1,4,CLE,BWI,314,4,15,0,,0,NA,NA,NA,NA,NA,Y
2008,2,1,5,NA,600,NA,700,XE,2090,,NA,60,NA,NA,NA,DAL,IAH,217,NA,NA,1,B,0,NA,NA,NA,NA,NA,Y
2008,2,22,5,642,645,1020,1044,XE,2846,N41104,158,179,140,-24,-3,SAT,CLE,1241,5,13,0,,0,NA,NA,NA,NA,NA,N
2008,2,6,3,1038,1045,1247,1307,XE,2592,N12540,129,142,113,-20,-7,EWR,IND,644,7,9,0,,0,NA,NA,NA,NA,NA,N
2008,2,18,1,735,745,1036,1102,XE,2084,N12145,121,137,94,-26,-10,COS,IAH,809,6,21,0,,0,NA,NA,NA,NA,NA,N
2008,2,3,7,1706,1712,2020,2010,XE,2965,N17108,194,178,166,10,-6,MSP,IAH,1034,13,15,0,,0,NA,NA,NA,NA,NA,Y
2008,2,27,3,1419,1430,1512,1532,XE,2460,N16525,53,62,39,-20,-11,LFT,IAH,201,8,6,0,,0,NA,NA,NA,NA,NA,N
2008,2,18,1,2027,1820,2245,2030,XE,3073,N16981,138,130,83,135,127,GRR,EWR,605,10,45,0,,0,0,0,135,0,0,Y
2008,2,5,2,728,730,909,858,XE,2216,N14974,101,88,64,11,-2,RDU,EWR,416,22,15,0,,0,NA,NA,NA,NA,NA,Y
2008,2,18,1,1351,1345,1430,1434,XE,2004,N14505,39,49,25,-4,6,CMH,CLE,112,6,8,0,,0,NA,NA,NA,NA,NA,Y
2008,2,21,4,1422,1410,1556,1549,XE,2555,N28529,94,99,74,7,12,IAH,ICT,542,5,15,0,,0,NA,NA,NA,NA,NA,Y
2008,2,1,5,2252,2125,2355,2240,XE,3077,N14943,63,75,44,75,87,EWR,SYR,194,7,12,0,,0,12,0,0,0,63,Y
2008,2,7,4,1728,1650,1843,1822,XE,2898,N13929,75,92,48,21,38,EWR,ROC,246,4,23,0,,0,3,0,0,0,18,Y
2008,2,20,3,1055,1015,1257,1205,XE,3114,N15973,122,110,84,52,40,CAE,EWR,602,10,28,0,,0,0,0,12,0,40,Y
2008,2,29,5,633,630,819,824,XE,2807,N15574,106,114,86,-5,3,TYS,EWR,631,7,13,0,,0,NA,NA,NA,NA,NA,Y
2008,2,5,2,713,715,1055,1100,XE,2511,N18101,162,165,141,-5,-2,IAH,PIT,1117,5,16,0,,0,NA,NA,NA,NA,NA,N
2008,2,19,2,1309,1315,1648,1704,XE,2780,N14105,159,169,136,-16,-6,IAH,ORF,1201,4,19,0,,0,NA,NA,NA,NA,NA,N
2008,2,26,2,621,630,831,819,XE,2344,N14904,130,109,73,12,-9,ATL,CLE,554,8,49,0,,0,NA,NA,NA,NA,NA,Y
2008,2,23,6,1541,1545,1756,1757,XE,2751,N13978,135,132,99,-1,-4,EWR,CHS,628,11,25,0,,0,NA,NA,NA,NA,NA,N
2008,2,7,4,617,625,926,945,XE,2585,N13956,129,140,109,-19,-8,STL,EWR,872,7,13,0,,0,NA,NA,NA,NA,NA,N
2008,2,9,6,554,605,904,925,XE,2081,N11150,130,140,101,-21,-11,COS,IAH,809,15,14,0,,0,NA,NA,NA,NA,NA,N
2008,2,7,4,829,835,1028,1027,XE,2743,N13997,179,172,163,1,-6,CLT,IAH,913,6,10,0,,0,NA,NA,NA,NA,NA,Y
2008,2,14,4,2112,2105,2312,2237,XE,2296,N13936,120,92,45,35,7,EWR,ROC,246,7,68,0,,0,0,0,28,0,7,Y
2008,2,13,3,1740,1750,1930,1944,XE,2852,N14960,110,114,89,-14,-10,VPS,IAH,510,12,9,0,,0,NA,NA,NA,NA,NA,N
2008,2,25,1,1906,1910,2042,2050,XE,2368,N15980,96,100,72,-8,-4,CLE,MHT,544,6,18,0,,0,NA,NA,NA,NA,NA,N
2008,2,15,5,2126,2115,2307,2255,XE,2509,N29515,101,100,83,12,11,IAH,AMA,519,5,13,0,,0,NA,NA,NA,NA,NA,Y
2008,2,29,5,1252,1255,1409,1412,XE,2304,N15926,77,77,54,-3,-3,IAH,GPT,376,5,18,0,,0,NA,NA,NA,NA,NA,N
2008,2,14,4,1559,1555,1710,1714,XE,2818,N16961,71,79,52,-4,4,IAH,JAN,351,4,15,0,,0,NA,NA,NA,NA,NA,Y
2008,2,16,6,1805,1805,1911,1909,XE,2519,N16981,66,64,41,2,0,CLE,ROC,245,9,16,0,,0,NA,NA,NA,NA,NA,Y
2008,2,18,1,1307,1225,1717,1422,XE,2256,N15509,250,117,80,175,42,AVL,EWR,583,26,144,0,,0,0,0,133,0,42,Y
